,scores
3760,-43.039000000000094
3761,-64.92860000000061
3762,-45.034600000000154
3763,-52.49900000000047
3764,75.73280000000001
3765,71.53920000000002
3766,-16.289999999999992
3767,66.8398
3768,-40.41490000000009
3769,-42.050400000000074
3770,-48.23460000000014
3771,-50.11160000000025
3772,73.21060000000001
3773,70.10050000000001
3774,-46.50250000000016
3775,-60.68420000000062
3776,73.45900000000002
3777,60.61749999999981
3778,57.87749999999973
3779,76.0698
3780,66.32909999999998
3781,49.924999999999535
3782,-75.17050000000023
3783,-45.88100000000016
3784,70.88060000000003
3785,-45.125600000000155
3786,-59.326600000000596
3787,66.11179999999999
3788,70.90210000000005
3789,52.65979999999994
3790,70.56850000000001
3791,-50.733500000000404
3792,51.72609999999955
3793,65.9665
3794,-54.698700000000464
3795,72.57190000000006
3796,-60.716500000000636
3797,-85.92400000000009
3798,-41.476200000000105
3799,-41.87260000000005
3800,-58.329400000000504
3801,44.67619999999942
3802,-41.54350000000005
3803,55.53999999999971
3804,37.38259999999948
3805,80.78110000000004
3806,-40.9663000000001
3807,51.108999999999604
3808,-61.03930000000066
3809,75.20840000000001
3810,81.03600000000004
3811,-40.138100000000065
3812,79.55990000000003
3813,-42.189300000000095
3814,68.69820000000006
3815,-48.537000000000155
3816,-69.20700000000058
3817,37.3500999999995
3818,75.44950000000001
3819,-69.45620000000028
3820,-23.535299999999975
3821,53.41489999999964
3822,47.7658999999996
3823,73.94190000000003
3824,-40.58390000000004
3825,-45.71550000000012
3826,-51.72900000000038
3827,73.98030000000004
3828,-89.34690000000015
3829,-45.702100000000186
3830,56.66169999999973
3831,51.65759999999962
3832,-84.79770000000009
3833,-79.87220000000015
3834,61.98139999999984
3835,75.51000000000003
3836,53.847599999999595
3837,-36.65229999999997
3838,67.44840000000002
3839,-60.55150000000026
3840,79.65100000000005
3841,64.83399999999997
3842,75.22170000000001
3843,59.682699999999755
3844,-49.853200000000314
3845,-37.0226
3846,68.90050000000001
3847,71.01010000000002
3848,71.15040000000002
3849,-77.9735000000004
3850,-53.68480000000061
3851,56.65959999999987
3852,-45.10560000000016
3853,73.54150000000001
3854,68.39760000000003
3855,-34.26640000000003
3856,-54.94980000000049
3857,-53.0510000000002
3858,54.346899999999714
3859,69.87700000000001
3860,67.87900000000008
3861,54.60279999999965
3862,-40.5205000000001
3863,-70.6686000000002
3864,-46.40980000000013
3865,82.41290000000005
3866,-43.20990000000012
3867,-55.14700000000039
3868,71.04
3869,57.41329999999974
3870,81.43050000000005
3871,-44.08550000000008
3872,-41.14940000000004
3873,-19.552699999999998
3874,72.07990000000002
3875,-37.99149999999997
3876,-49.478000000000364
3877,-41.70400000000011
3878,61.88849999999987
3879,-59.87030000000066
3880,73.94550000000004
3881,48.080799999999485
3882,76.38160000000002
3883,48.1465999999996
3884,70.45030000000006
3885,51.39009999999949
3886,73.74120000000002
3887,57.20959999999971
3888,-44.19410000000013
3889,-53.48060000000045
3890,73.74020000000002
3891,-105.71870000000018
3892,-42.38780000000011
3893,-43.3418000000001
3894,51.05359999999954
3895,-46.426500000000146
3896,54.25179999999962
3897,-55.06600000000032
3898,-55.052200000000525
3899,69.26020000000001
3900,74.94990000000003
3901,-65.32140000000042
3902,76.4685
3903,-42.559500000000064
3904,59.008599999999824
3905,66.6713
3906,-42.805300000000116
3907,-37.920999999999964
3908,54.95279999999966
3909,-31.288500000000006
3910,-35.09610000000005
3911,72.60970000000002
3912,-45.56270000000015
3913,-59.61640000000057
3914,62.44899999999987
3915,-43.57130000000014
3916,-53.24820000000041
3917,-49.627200000000414
3918,-60.46240000000059
3919,-49.42120000000024
3920,-55.34700000000019
3921,83.26360000000004
3922,56.55189999999971
3923,-41.59110000000003
3924,74.95080000000002
3925,-33.08510000000002
3926,-48.28540000000025
3927,68.77160000000002
3928,-55.83150000000042
3929,61.72919999999984
3930,-41.430700000000094
3931,52.81609999999957
3932,-41.64830000000006
3933,-57.03300000000057
3934,-50.86900000000039
3935,60.53609999999982
3936,-41.85050000000008
3937,-39.48920000000009
3938,-45.47860000000014
3939,-51.64160000000036
3940,53.341099999999614
3941,-46.227900000000155
3942,-51.283800000000404
3943,73.90970000000002
3944,65.9821
3945,72.96800000000002
3946,-45.06310000000012
3947,65.81110000000002
3948,-43.621700000000054
3949,-39.07460000000002
3950,47.50799999999946
3951,72.29060000000001
3952,-51.56710000000023
3953,-75.45140000000022
3954,73.00130000000003
3955,61.66809999999991
3956,-39.96090000000003
3957,-42.52800000000008
3958,-31.923999999999964
3959,-79.73580000000034
3960,-59.501800000000635
3961,-38.65200000000008
3962,-41.1054
3963,43.250699999999384
3964,50.15499999999964
3965,70.02710000000005
3966,-54.94430000000034
3967,69.74970000000002
3968,65.8511
3969,72.46980000000002
3970,-37.72149999999996
3971,77.00030000000001
3972,-37.97729999999996
3973,-41.460100000000274
3974,41.69859999999955
3975,-41.24810000000015
3976,59.05419999999979
3977,70.88929999999999
3978,-61.30030000000065
3979,-56.27720000000049
3980,76.75950000000006
3981,64.34139999999996
3982,-44.8443000000001
3983,74.8894
3984,68.31960000000004
3985,55.58739999999966
3986,-52.052500000000315
3987,70.71070000000005
3988,-40.88140000000009
3989,-46.07420000000015
3990,-46.8154000000002
3991,55.11359999999969
3992,63.186099999999875
3993,73.11090000000002
3994,-51.18610000000031
3995,-51.447200000000386
3996,55.74919999999964
3997,-67.79370000000048
3998,69.7295
3999,79.21260000000007
4000,45.3807999999994
4001,56.53999999999981
4002,57.25449999999975
4003,71.28700000000002
4004,71.26070000000004
4005,-57.72410000000045
4006,-43.48310000000014
4007,66.8391
4008,-44.53290000000018
4009,75.40100000000001
4010,-42.79810000000009
4011,59.14469999999974
4012,-55.288100000000554
4013,63.74919999999987
4014,70.98840000000001
4015,-51.95900000000037
4016,-41.397400000000104
4017,63.758399999999924
4018,80.22570000000005
4019,-83.70830000000001
4020,-35.868399999999994
4021,-53.7230000000003
4022,-68.56920000000034
4023,71.65830000000003
4024,-52.87590000000051
4025,-94.53159999999995
4026,-46.926300000000126
4027,-57.00600000000041
4028,55.59719999999967
4029,59.80269999999982
4030,76.15090000000001
4031,-48.91530000000034
4032,70.37520000000002
4033,-40.08090000000002
4034,51.55809999999953
4035,-98.61310000000029
4036,74.18940000000002
4037,-81.74940000000036
4038,55.05989999999966
4039,47.60919999999951
4040,52.21749999999971
4041,-53.18430000000053
4042,77.68040000000002
4043,-58.78530000000063
4044,-52.92940000000023
4045,-61.23840000000028
4046,-44.20120000000013
4047,75.87170000000003
4048,-37.2299
4049,78.63140000000001
4050,-56.928700000000376
4051,-38.50420000000004
4052,56.7100999999997
4053,-59.054100000000595
4054,-66.59320000000056
4055,-59.38260000000057
4056,57.21249999999972
4057,-24.76610000000002
4058,75.00970000000004
4059,-96.20749999999992
4060,77.541
4061,-50.126800000000145
4062,-47.678200000000125
4063,-41.21560000000008
4064,65.876
4065,-41.77870000000008
4066,69.01310000000005
4067,-38.860300000000066
4068,71.98930000000001
4069,-52.96920000000031
4070,58.77919999999978
4071,66.58959999999998
4072,53.27589999999961
4073,56.16799999999968
4074,83.88120000000006
4075,51.866799999999586
4076,71.14980000000004
4077,74.84970000000004
4078,-43.576800000000134
4079,72.06609999999999
4080,-56.95660000000045
4081,-43.08380000000007
4082,-39.06149999999998
4083,74.10880000000003
4084,58.48559999999979
4085,-46.09270000000013
4086,75.81410000000004
4087,-45.22910000000014
4088,-50.52440000000044
4089,-58.44320000000063
4090,84.98210000000005
4091,-56.1382000000003
4092,-37.977800000000016
4093,73.0197
4094,57.47189999999975
4095,-41.07720000000012
4096,69.08350000000002
4097,62.26209999999985
4098,-43.16340000000009
4099,71.31000000000003
4100,71.12020000000001
4101,61.178299999999844
4102,-88.62489999999994
4103,54.23579999999985
4104,70.97460000000007
4105,58.381599999999764
4106,-66.35530000000035
4107,-53.47700000000046
4108,-40.73160000000003
4109,65.54769999999998
4110,-36.953700000000005
4111,-47.49040000000008
4112,-43.50160000000012
4113,-43.45510000000007
4114,-67.0664000000003
4115,80.89990000000004
4116,-49.535500000000205
4117,52.38119999999962
4118,74.51170000000002
4119,58.05099999999974
4120,73.66850000000002
4121,47.10099999999952
4122,-47.75990000000017
4123,-38.92260000000005
4124,50.07099999999955
4125,67.17910000000003
4126,-40.49930000000007
4127,-55.38660000000036
4128,59.76449999999983
4129,81.29310000000004
4130,64.6081999999999
4131,-97.24289999999996
4132,-50.14920000000026
4133,74.12900000000002
4134,-61.47210000000036
4135,-53.1438000000004
4136,65.79390000000006
4137,-39.947200000000095
4138,-66.34060000000072
4139,51.33909999999951
4140,-41.83180000000016
4141,73.91050000000001
4142,-44.355900000000126
4143,-28.442799999999995
4144,-39.66240000000009
4145,-40.96600000000011
4146,-50.39480000000027
4147,57.3547999999999
4148,-80.60930000000016
4149,-63.329400000000604
4150,76.96180000000003
4151,-98.56890000000014
4152,54.19719999999969
4153,-42.853100000000154
4154,-38.760400000000004
4155,-68.49020000000044
4156,76.15920000000001
4157,64.62819999999994
4158,55.68209999999967
4159,71.64120000000004
4160,58.03749999999981
4161,-52.01730000000042
4162,53.932599999999645
4163,-56.549500000000585
4164,-42.717200000000176
4165,72.59900000000003
4166,82.24280000000005
4167,77.29070000000003
4168,70.91830000000002
4169,53.66129999999967
4170,52.62859999999957
4171,73.49920000000002
4172,75.51020000000001
4173,-44.38050000000012
4174,70.24460000000008
4175,53.20249999999959
4176,66.77460000000002
4177,59.53789999999974
4178,-42.908700000000096
4179,68.1177
4180,57.82979999999969
4181,54.57849999999965
4182,-60.34890000000053
4183,-55.96880000000043
4184,74.98820000000003
4185,-42.343700000000055
4186,76.39900000000002
4187,-77.42980000000007
4188,51.21859999999954
4189,60.84669999999978
4190,68.5995
4191,-46.41500000000026
4192,77.20100000000001
4193,-52.667700000000345
4194,75.70040000000003
4195,76.47080000000003
4196,70.48740000000005
4197,-55.512800000000404
4198,49.43779999999953
4199,71.53880000000004
4200,54.05189999999963
4201,59.700499999999806
4202,74.78900000000003
4203,64.89019999999995
4204,-64.09470000000037
4205,-43.634800000000155
4206,74.6808
4207,58.781299999999774
4208,-55.31190000000042
4209,-54.411200000000335
4210,-43.82350000000014
4211,-41.18300000000011
4212,73.4706
4213,-43.7879000000001
4214,54.58859999999962
4215,65.00819999999992
4216,-53.33450000000027
4217,67.61130000000006
4218,-39.68430000000005
4219,54.63809999999963
4220,82.82270000000004
4221,79.74060000000003
4222,-42.14270000000009
4223,78.55180000000001
4224,60.24889999999982
4225,58.35899999999968
4226,58.66029999999973
4227,72.5948
4228,72.00070000000002
4229,73.65300000000006
4230,68.98930000000001
4231,65.02909999999996
4232,78.71110000000002
4233,55.256799999999636
4234,-40.91310000000004
4235,-37.199799999999954
4236,-44.64520000000016
4237,60.58829999999974
4238,-51.72440000000031
4239,-51.99700000000044
4240,-59.08460000000035
4241,74.91010000000001
4242,77.17140000000002
4243,-59.195800000000304
4244,69.45100000000001
4245,66.97749999999999
4246,52.67909999999961
4247,49.34899999999954
4248,79.51510000000005
4249,-42.71100000000007
4250,69.19890000000004
4251,73.48990000000002
4252,66.39349999999999
4253,74.17990000000003
4254,32.050199999999634
4255,-78.69350000000037
4256,-42.053600000000046
4257,64.36299999999994
4258,-68.22730000000061
4259,87.28820000000003
4260,-37.90449999999998
4261,48.38919999999945
4262,-56.56350000000049
4263,64.35719999999988
4264,55.34579999999968
4265,83.86990000000004
4266,79.29200000000004
4267,52.239499999999595
4268,-54.54410000000042
4269,-24.340699999999963
4270,-40.87900000000005
4271,-58.61120000000061
4272,-53.01900000000019
4273,-42.578400000000165
4274,82.25410000000004
4275,-55.53530000000049
4276,-58.356200000000456
4277,70.87300000000003
4278,62.80239999999985
4279,-41.84790000000008
4280,-58.11340000000044
4281,-45.026600000000144
4282,-39.27520000000005
4283,66.40959999999998
4284,-61.01430000000052
4285,58.316199999999746
4286,78.22110000000004
4287,56.43559999999977
4288,73.19060000000002
4289,67.71490000000003
4290,75.18050000000002
4291,52.74099999999955
4292,69.04300000000002
4293,56.42129999999966
4294,-38.54510000000005
4295,-63.29400000000072
4296,61.86709999999981
4297,-54.80130000000042
4298,77.38080000000002
4299,-57.303500000000255
4300,56.342399999999735
4301,79.42150000000002
4302,63.67839999999989
4303,64.16900000000001
4304,-66.90650000000038
4305,54.56299999999965
4306,-51.68010000000038
4307,49.060299999999515
4308,50.29499999999955
4309,-49.10290000000021
4310,-50.84820000000035
4311,-54.131200000000355
4312,51.75859999999961
4313,-39.01210000000004
4314,-44.88120000000012
4315,-45.46640000000032
4316,69.00950000000006
4317,-55.937500000000384
4318,69.19240000000005
4319,70.8082
4320,-39.291500000000084
4321,83.93040000000005
4322,-55.124700000000466
4323,67.04580000000004
4324,-52.24910000000035
4325,51.36099999999962
4326,-37.95170000000002
4327,-40.300600000000124
4328,55.26979999999971
4329,-44.15670000000012
4330,-67.78020000000055
4331,67.96300000000006
4332,-48.683300000000195
4333,-49.42120000000038
4334,-47.69700000000014
4335,81.42990000000003
4336,79.52970000000002
4337,61.474999999999845
4338,-61.604700000000655
4339,-69.67480000000042
4340,58.82389999999978
4341,-39.49490000000008
4342,-101.00000000000003
4343,82.07240000000003
4344,64.19449999999999
4345,-41.39650000000005
4346,78.16180000000003
4347,69.46040000000002
4348,70.21400000000003
4349,-50.99630000000037
4350,-54.935000000000386
4351,-52.69360000000039
4352,-46.85520000000018
4353,70.0483
4354,58.11159999999982
4355,-55.98750000000054
4356,65.95869999999996
4357,80.84790000000004
4358,-39.719300000000125
4359,69.86560000000001
4360,82.52210000000005
4361,-34.87290000000015
4362,-62.09000000000069
4363,-39.99940000000003
4364,46.16969999999934
4365,-67.5087000000006
4366,68.37810000000002
4367,-48.615700000000125
4368,-57.88480000000058
4369,76.03560000000004
4370,-34.82670000000005
4371,-43.56420000000012
4372,-44.945000000000114
4373,54.440599999999655
4374,53.77069999999962
4375,52.541499999999594
4376,71.68030000000005
4377,66.38030000000003
4378,-38.860500000000066
4379,46.278599999999464
4380,-49.80050000000038
4381,-41.12220000000006
4382,-31.5604
4383,51.41839999999981
4384,50.92169999999953
4385,77.34800000000004
4386,68.79040000000003
4387,-43.018100000000175
4388,75.52210000000002
4389,63.32469999999997
4390,-43.92590000000022
4391,63.3998999999999
4392,79.18320000000003
4393,75.51220000000004
4394,-42.85150000000008
4395,-37.107600000000005
4396,-60.9152000000003
4397,-121.13300000000012
4398,-61.48040000000057
4399,-42.733400000000124
4400,-56.66180000000016
4401,47.0674999999994
4402,-53.593900000000374
4403,51.62739999999962
4404,66.03959999999996
4405,-45.92680000000014
4406,77.92870000000003
4407,-59.430300000000344
4408,72.7395
4409,-21.49179999999997
4410,-54.35920000000033
4411,51.22569999999943
4412,71.42160000000004
4413,67.83680000000004
4414,69.19010000000004
4415,71.84130000000005
4416,-35.354899999999944
4417,73.15020000000001
4418,76.83080000000002
4419,70.48580000000001
4420,58.08029999999969
4421,54.620599999999634
4422,-47.77300000000014
4423,-27.580999999999996
4424,-42.83930000000008
4425,57.024199999999745
4426,-94.45810000000012
4427,78.50090000000002
4428,74.59270000000001
4429,52.234799999999595
4430,-42.703700000000126
4431,-39.31620000000012
4432,-54.95940000000047
4433,61.75089999999991
4434,-39.74370000000005
4435,63.92179999999994
4436,-93.50450000000025
4437,-44.55010000000014
4438,51.792699999999606
4439,-46.04850000000025
4440,-38.301900000000046
4441,85.08110000000003
4442,-53.570500000000536
4443,-74.75170000000037
4444,-44.62780000000016
4445,-38.26300000000005
4446,60.00079999999978
4447,66.00170000000003
4448,67.05829999999997
4449,-59.25150000000058
4450,63.013799999999875
4451,60.35489999999984
4452,-35.35749999999999
4453,-41.90200000000008
4454,67.59240000000003
4455,69.63260000000005
4456,-59.40430000000053
4457,-44.08480000000016
4458,75.7707
4459,51.84659999999959
4460,-51.98650000000055
4461,41.78709999999939
4462,70.16770000000002
4463,65.6962
4464,79.08160000000002
4465,-30.05509999999999
4466,66.57929999999999
4467,72.10390000000004
4468,-43.5141000000001
4469,79.30060000000003
4470,-53.96370000000024
4471,68.32080000000002
4472,75.43420000000006
4473,76.10000000000001
4474,-71.16710000000042
4475,77.75800000000002
4476,51.824299999999596
4477,57.56329999999986
4478,64.27239999999998
4479,70.62870000000001
4480,75.64830000000006
4481,-46.58000000000014
4482,-38.30620000000001
4483,49.78099999999945
4484,72.10440000000004
4485,63.12239999999992
4486,-41.21450000000009
4487,77.4214
4488,-40.122900000000044
4489,-61.65600000000069
4490,12.034399999999835
4491,-56.50440000000044
4492,65.917
4493,-49.629799999999975
4494,77.48960000000002
4495,-61.75550000000058
4496,72.1589
4497,67.01750000000004
4498,-40.008300000000055
4499,69.45060000000001
4500,66.1494
4501,-37.9815
4502,-81.3224000000003
4503,-35.88480000000002
4504,-42.17780000000014
4505,65.74849999999999
4506,48.360999999999535
4507,-71.24310000000058
4508,-42.2190000000001
4509,-58.69570000000027
4510,78.97030000000004
4511,78.22220000000003
4512,75.86150000000002
4513,-80.81050000000013
4514,67.98960000000002
4515,58.508499999999785
4516,-42.14430000000014
4517,-59.840000000000614
4518,-39.91720000000006
4519,71.44040000000004
4520,59.11829999999981
4521,-70.93050000000041
4522,-45.46360000000011
4523,61.49899999999984
4524,-53.828300000000425
4525,-45.090300000000106
4526,-55.89520000000036
4527,-59.78580000000068
4528,-37.09059999999997
4529,66.94849999999998
4530,55.60039999999967
4531,41.95989999999971
4532,48.53629999999948
4533,-42.567500000000045
4534,57.904299999999736
4535,72.05920000000002
4536,73.50940000000003
4537,76.0421
4538,-88.53310000000016
4539,70.45930000000001
4540,67.83090000000001
4541,-44.33310000000019
4542,-43.43780000000007
4543,-44.974400000000166
4544,-51.70660000000032
4545,-55.73260000000052
4546,73.78860000000003
4547,70.76070000000007
4548,-44.02940000000013
4549,-55.167200000000534
4550,53.808599999999664
4551,58.058899999999866
4552,57.144199999999756
4553,-75.13110000000029
4554,59.9572
4555,53.399999999999615
4556,72.33090000000001
4557,68.02960000000003
4558,-43.15030000000006
4559,64.32899999999991
4560,-41.116400000000084
4561,87.76210000000003
4562,-38.981500000000096
4563,-46.433200000000205
4564,51.56349999999969
4565,80.06850000000003
4566,-20.675399999999957
4567,-78.91960000000041
4568,-44.997200000000184
4569,-59.61880000000056
4570,-59.585800000000525
4571,-47.96520000000043
4572,-46.42640000000017
4573,53.58819999999965
4574,48.311799999999586
4575,72.23990000000002
4576,-38.134899999999966
4577,-54.14260000000041
4578,74.35570000000004
4579,58.75719999999975
4580,-49.31490000000028
4581,-39.828000000000046
4582,55.975999999999715
4583,79.60220000000004
4584,57.55119999999974
4585,69.8991
4586,-43.772200000000154
4587,-39.65780000000003
4588,-43.11740000000007
4589,51.875399999999566
4590,51.67089999999961
4591,69.56020000000002
4592,-43.155900000000145
4593,79.08190000000002
4594,-39.303300000000064
4595,-22.545499999999983
4596,65.30869999999999
4597,64.3861
4598,75.5509
4599,-88.33950000000006
4600,-41.50720000000008
4601,54.75189999999962
4602,-47.672900000000155
4603,77.8306
4604,74.59970000000001
4605,53.0399999999996
4606,-42.69890000000006
4607,76.16170000000002
4608,51.32209999999949
4609,69.90340000000003
4610,-54.657900000000495
4611,-48.82040000000034
4612,68.97980000000001
4613,70.82780000000002
4614,74.28210000000004
4615,-47.12450000000027
4616,67.168
4617,64.27190000000003
4618,63.056699999999914
4619,52.81799999999959
4620,81.63260000000002
4621,73.49900000000002
4622,79.28230000000002
4623,78.70190000000004
4624,-61.49910000000065
4625,67.12720000000004
4626,78.78460000000005
4627,53.991999999999756
4628,40.875799999999785
4629,-50.141000000000425
4630,-40.761100000000084
4631,71.67000000000002
4632,75.39110000000002
4633,69.33040000000003
4634,-52.85620000000023
4635,-26.733599999999978
4636,34.72649999999952
4637,-24.578199999999963
4638,71.9517
4639,70.34990000000002
4640,66.15099999999998
4641,-71.01630000000058
4642,-40.35040000000012
4643,51.37169999999956
4644,71.98100000000002
4645,-41.1715000000001
4646,66.75889999999998
4647,79.72200000000004
4648,-49.84090000000046
4649,68.18920000000003
4650,-43.24110000000009
4651,59.618499999999855
4652,74.63980000000001
4653,73.58270000000006
4654,-61.06810000000043
4655,77.10180000000001
4656,72.23930000000001
4657,51.55219999999954
4658,-62.50470000000018
4659,67.11530000000003
4660,51.967699999999624
4661,-39.04710000000001
4662,-48.550000000000274
4663,71.86080000000005
4664,-68.7881000000006
4665,75.34030000000003
4666,81.90100000000004
4667,-64.47710000000069
4668,75.48050000000003
4669,-55.80570000000052
4670,-60.83630000000032
4671,-39.81040000000004
4672,63.38159999999987
4673,-40.342500000000044
4674,53.81839999999981
4675,68.79330000000007
4676,71.54050000000007
4677,59.82289999999985
4678,-57.150700000000555
4679,78.73090000000003
4680,48.65019999999949
4681,-68.22170000000051
4682,66.73859999999999
4683,65.68020000000001
4684,69.60480000000003
4685,-41.167500000000125
4686,-59.50680000000064
4687,-52.811000000000476
4688,46.29849999999954
4689,70.90770000000003
4690,64.69589999999997
4691,68.04110000000006
4692,-60.235700000000655
4693,-64.63840000000036
4694,-42.15680000000012
4695,77.20920000000002
4696,-79.76870000000028
4697,-51.773200000000436
4698,63.480900000000034
4699,-40.02110000000009
4700,-47.11680000000015
4701,66.44500000000005
4702,-56.151300000000305
4703,-65.20020000000046
4704,-94.87440000000018
4705,69.57830000000007
4706,-76.35690000000037
4707,-47.89450000000015
4708,-43.88400000000016
4709,59.906599999999784
4710,-41.010900000000056
4711,-61.674000000000575
4712,-40.109500000000054
4713,-42.37960000000012
4714,-44.36680000000015
